est,h,bias,rmse,mae,coverage,rej_rate,n,cell,N,T,rho,sig_lam,mode,het_rho,het_beta
CDOLS,9,-0.0400246566627634,0.0532355081742125,0.0442692700101889,0.7833333333333333,0.2266666666666666,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
CDOLS,10,-0.0441395220238599,0.0561465603929942,0.0476744912265499,0.7733333333333333,0.2333333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,0,-0.0017681340222734,0.016085556853229,0.0130487707647045,0.97,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,1,0.0019105697355659,0.0234326377592891,0.0185662669196979,0.91,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,2,0.0061473546211283,0.0259097835524022,0.0209990720295823,0.9,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,3,0.0078333141040946,0.0266608912410689,0.0213394092306751,0.8766666666666667,0.8266666666666667,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,4,0.0064252353403637,0.0269483230879336,0.0215687640214508,0.8766666666666667,0.3533333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,5,0.0062421097889649,0.026825290976376,0.0217063586319502,0.91,0.1266666666666666,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,6,0.0080622320868407,0.0262666376074744,0.0210238798690097,0.8933333333333333,0.0733333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,7,0.0060997786990931,0.025129310259066,0.0199729275880038,0.9233333333333332,0.0866666666666666,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,8,0.0067849964847079,0.0267526253507898,0.0209947332260301,0.9066666666666666,0.0866666666666666,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,9,0.005956546525024,0.0261896909938855,0.0204588199453485,0.9166666666666666,0.08,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
DB,10,0.0037653029512234,0.0242411645005017,0.018877887162633,0.9266666666666666,0.07,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,0,-0.0017681340222734,0.016085556853229,0.0130487707647045,0.97,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,1,0.0192552960699364,0.0300636898689111,0.0244518380274768,0.7766666666666666,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,2,0.0317456937600978,0.0402229659788011,0.0338512612238473,0.6266666666666667,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,3,0.037328559640457,0.0449390302785827,0.0386777346558272,0.6,0.4166666666666667,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,4,0.037712436389567,0.0457578658443416,0.0390981666870309,0.58,0.09,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,5,0.0382878994395575,0.0461731505050946,0.0395357836892888,0.59,0.2,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,6,0.0403423979929733,0.04736097229405,0.0411632141894618,0.5466666666666666,0.3033333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,7,0.0383303963762942,0.045461974630472,0.0400593119324056,0.6033333333333334,0.35,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,8,0.0387933186361345,0.0466651156842507,0.0406486432348406,0.61,0.3433333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,9,0.0376185138289031,0.045463161250734,0.0391404493831216,0.6233333333333333,0.35,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
FE,10,0.0349748181776139,0.0423521288307824,0.0362595508700779,0.7166666666666667,0.2733333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,0,-0.0015356663064424,0.0463618746243813,0.0369481008640332,0.54,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,1,0.0173495499942402,0.0607521408574718,0.0487430740616977,0.49,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,2,0.0285128561267093,0.0742783832416273,0.0590790946871682,0.4166666666666667,0.8766666666666667,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,3,0.032797348724002,0.0743064754982243,0.0583899554078732,0.46,0.6066666666666667,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,4,0.0317563437090728,0.0735602434076546,0.0587667403920674,0.4466666666666666,0.51,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,5,0.0310707190873979,0.0729117352159886,0.0593489904055627,0.43,0.5533333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,6,0.0355943563082173,0.0767050314225121,0.0607799608070551,0.4733333333333333,0.4733333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,7,0.033812724006615,0.0740559176499565,0.0581649940902429,0.4933333333333333,0.51,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,8,0.0352024494335259,0.0760125557556661,0.0621924681407155,0.4366666666666666,0.5666666666666667,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,9,0.0322112998988409,0.0769712968981357,0.0624848540486835,0.4366666666666666,0.5666666666666667,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
HPJ,10,0.0188798501464551,0.0739270607546545,0.0570424708431179,0.49,0.51,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,0,-0.0015877516990569,0.0169189219490244,0.0137133281754885,0.9733333333333334,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,1,0.0002915544323431,0.0242847700183473,0.0192666881251792,0.9333333333333332,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,2,0.0040250494248367,0.0269401649400941,0.0216048154970794,0.9166666666666666,1.0,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,3,0.0064157098170053,0.0278528401228239,0.0219607530851154,0.9,0.8033333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,4,0.0063568299059008,0.0293880169337598,0.0234408553104708,0.8733333333333333,0.29,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,5,0.0080282520022745,0.0291584331798395,0.023955913832615,0.8966666666666666,0.0966666666666666,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,6,0.0119953532939067,0.0297630636451507,0.0241265814895058,0.88,0.0766666666666666,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,7,0.0130891229490329,0.0299218145275385,0.024255993383263,0.9,0.0766666666666666,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,8,0.0167148887214371,0.0327581130689672,0.0260551436932297,0.8733333333333333,0.1033333333333333,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,9,0.0192160159412505,0.0343113955238017,0.0276380324375416,0.8833333333333333,0.1166666666666666,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
SPJ,10,0.020978034397427,0.0333918859171061,0.0264571981378523,0.87,0.1266666666666666,300,main_N50_T50_rho0.5_xsd0,50,50,0.5,0.0,,,
CDOLS,0,0.001718309141264,0.0427944510661506,0.0335891071467125,0.9333333333333332,1.0,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,1,-0.0094095204366394,0.0461611025861588,0.0370012398278901,0.66,1.0,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,2,-0.0144458757105737,0.058216351707003,0.0472656909568718,0.6,0.9766666666666668,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,3,-0.0155061054518494,0.0602746175140165,0.0473439358387322,0.6166666666666667,0.7633333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,4,-0.015844656272492,0.0600269144661133,0.0480976913007774,0.59,0.5533333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,5,-0.019426662415594,0.0598778727982952,0.0478106916755295,0.5866666666666667,0.4833333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,6,-0.0184388579240932,0.0559262097652725,0.0448140063217676,0.63,0.41,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,7,-0.0222374840049108,0.0601050812183498,0.0467476315369194,0.64,0.3733333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,8,-0.0247240623183244,0.0609882566105597,0.0486030557868857,0.6366666666666667,0.37,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,9,-0.0236253841043856,0.0641775624350392,0.0507221340401153,0.5933333333333334,0.41,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,10,-0.0215338634119618,0.0628484660291459,0.0507270715315045,0.6033333333333334,0.4,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,0,0.0013645580529657,0.0306799829657488,0.0243925013624906,0.63,1.0,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,1,0.0042059731474985,0.0414776692896929,0.033093816357944,0.9066666666666666,1.0,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,2,0.0071403231748278,0.059811970999007,0.0479778352144619,0.82,0.8133333333333334,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,3,0.0086874655405618,0.0609321297605791,0.0482479308658013,0.83,0.3666666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,4,0.0086595618206953,0.059335200355323,0.0477975646814071,0.8266666666666667,0.2,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,5,0.0057744706242273,0.0549947149766871,0.0441165562892568,0.89,0.12,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,6,0.0053894986869555,0.0545308118911865,0.0435248557171455,0.8966666666666666,0.1033333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,7,0.0019153297514176,0.0580879769961518,0.0452758763011042,0.87,0.1266666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,8,0.0017388409450096,0.059225556169188,0.0459838825924054,0.8633333333333333,0.13,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,9,0.0054964964774107,0.05892325364812,0.0460323316543681,0.88,0.1166666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
DB,10,0.0090321050574769,0.0594171320776794,0.0463165816727928,0.89,0.11,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,0,0.0013645580529657,0.0306799829657488,0.0243925013624906,0.63,1.0,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,1,0.0214778773449737,0.0459493823772157,0.0376907049583695,0.88,1.0,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,2,0.0326327988309002,0.0664217726028956,0.0534389107916544,0.7566666666666667,0.71,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,3,0.0381263557760014,0.0700006676997981,0.0574011441739719,0.7233333333333334,0.2066666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,4,0.0399761209291542,0.0699421163646498,0.0571372959638304,0.7566666666666667,0.1533333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,5,0.0379355515119875,0.0658099315328477,0.0536772338246803,0.7633333333333333,0.1566666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,6,0.0378551873903058,0.0656269167492784,0.0523835701200036,0.76,0.1866666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,7,0.0343826287780831,0.0674167081978966,0.053886245798516,0.7966666666666666,0.1933333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,8,0.0340180973616831,0.0684634670487381,0.0535496776553789,0.81,0.1866666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,9,0.0374504690350058,0.0699226123002236,0.0561019930013577,0.8033333333333333,0.19,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
FE,10,0.0405450320236993,0.0720988442719123,0.0569589063195503,0.7933333333333333,0.2066666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,0,0.0039132169069339,0.0910792625414944,0.0709672720238879,0.23,1.0,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,1,0.0230468565627189,0.0668968808362782,0.0519009480551663,0.75,0.9966666666666668,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,2,0.0366204428830685,0.0863369580652518,0.0681849606445108,0.6766666666666666,0.66,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,3,0.0397581658695971,0.0850558535414357,0.0675084810892925,0.6866666666666666,0.3166666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,4,0.0391455502789564,0.0875541650458011,0.0680203529847113,0.68,0.2633333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,5,0.0387121163277983,0.086886015581041,0.0683863295742776,0.68,0.2966666666666667,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,6,0.0401377953227833,0.0880563655711867,0.0708016409686217,0.6833333333333333,0.2866666666666667,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,7,0.039939958611146,0.0879076714646841,0.0703516362321647,0.6633333333333333,0.3033333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,8,0.0384619730628074,0.0916524467318767,0.0699385761185583,0.68,0.3166666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,9,0.0359808047853095,0.0886525078613854,0.0701200451380387,0.6866666666666666,0.3066666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
HPJ,10,0.0335311188234408,0.0909254750268204,0.0718293950598099,0.6766666666666666,0.32,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,0,0.0015846621797963,0.0306684802598038,0.0242199564317643,0.6566666666666666,1.0,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,1,-4.94603205361958e-05,0.045922720325098,0.0360078058308573,0.9233333333333332,1.0,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,2,0.0034917739356847,0.0654264545796152,0.052231961507895,0.8166666666666667,0.8,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,3,0.0064678945433104,0.0682098005814957,0.0539933060392796,0.8066666666666666,0.3466666666666667,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,4,0.0086197829859393,0.0678060018809532,0.0538343114060366,0.8433333333333334,0.1766666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,5,0.008670627864262,0.0651664135196682,0.0517668777773649,0.8633333333333333,0.1333333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,6,0.0116187856207804,0.0663067643259523,0.0520408292036506,0.85,0.1333333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,7,0.011060953727267,0.0699069867266825,0.0538255135375453,0.81,0.1766666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,8,0.0140844931405365,0.0704347352756408,0.0531775552023655,0.8433333333333334,0.1533333333333333,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,9,0.0210092411106164,0.0717760158946705,0.0559927119239395,0.8366666666666667,0.1566666666666666,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
SPJ,10,0.0280304091038785,0.0726254766837593,0.0563799346396974,0.8033333333333333,0.19,300,main_N50_T50_rho0.5_xsd1,50,50,0.5,1.0,,,
CDOLS,0,-0.002350069614101,0.0273779562545015,0.0223380060088598,0.9466666666666668,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,1,-0.0195450314017017,0.0382176962330674,0.0302901296219873,0.8766666666666667,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,2,-0.0311565186235587,0.045045443139686,0.0363778116803426,0.8533333333333334,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,3,-0.0401254799346833,0.0521915748753496,0.0430393418340103,0.76,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,4,-0.0513049535377574,0.0630997579343986,0.0538298328309822,0.69,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,5,-0.0592886024936305,0.0693132708839901,0.0600696813685513,0.62,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,6,-0.0622377260724028,0.0720839153125671,0.0635725884302066,0.6033333333333334,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,7,-0.0695554442978426,0.0777561528724146,0.0697938859088186,0.5133333333333333,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,8,-0.072837376007574,0.0813380566866937,0.0733420472952707,0.5066666666666667,0.9966666666666668,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,9,-0.0753929189121948,0.0845815365842556,0.0758491048173471,0.49,0.98,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,10,-0.082184893055928,0.0910183284969163,0.0827898757587959,0.41,0.95,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,0,-0.0003652373434585,0.0130143134138667,0.0105150237720011,0.9533333333333334,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,1,0.0060977341183466,0.0185148444751781,0.0148771616846425,0.8966666666666666,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,2,0.0126405575720853,0.0254287422623282,0.0205285750374164,0.8,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,3,0.0176375806490606,0.0307965150477949,0.0247842246950567,0.75,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,4,0.020961648392471,0.0347396712059542,0.0275601798831886,0.7,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,5,0.0247144522002605,0.0378779673576496,0.0306577740170758,0.6533333333333333,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,6,0.0287752964001485,0.040801814517511,0.0334016368946136,0.61,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,7,0.0304239770768101,0.0418452062768302,0.034391490406058,0.6066666666666667,0.96,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,8,0.0328615130129384,0.0437635624218542,0.0363391083801488,0.6333333333333333,0.83,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,9,0.0341955351245888,0.0447132550541103,0.0371434082198204,0.6166666666666667,0.59,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
DB,10,0.0346958855112657,0.0442046019795701,0.0368602624304485,0.6433333333333333,0.3333333333333333,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,0,-0.0003652373434585,0.0130143134138667,0.0105150237720011,0.9533333333333334,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,1,0.0259144943029934,0.0310717429035141,0.0269006936543985,0.6066666666666667,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,2,0.0476780287735344,0.0522480859470946,0.0478303870949001,0.2633333333333333,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,3,0.0643260034436384,0.0687265970940089,0.0643484621792567,0.1033333333333333,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,4,0.0765164577183264,0.0809410787240781,0.0765515574192571,0.0466666666666666,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,5,0.0869508571390572,0.0910933085737358,0.0869508571390572,0.04,0.9933333333333332,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,6,0.0959653883999517,0.099774127075806,0.0959653883999517,0.0133333333333333,0.7966666666666666,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,7,0.1011863104916848,0.104813603096136,0.1011863104916848,0.0133333333333333,0.3033333333333333,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,8,0.1060754546447711,0.1096158675357784,0.1060754546447711,0.01,0.1466666666666666,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,9,0.1089344701510901,0.1124011437929547,0.1089344701510901,0.0033333333333333,0.2966666666666667,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
FE,10,0.1101747289912427,0.1133109265422731,0.1101747289912427,0.0033333333333333,0.5233333333333333,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,0,-0.0028093276565999,0.0350309395410316,0.0277573814881068,0.53,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,1,0.0216226679277561,0.0492262268907973,0.0396357408864165,0.4566666666666666,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,2,0.0423477394030455,0.0723180888616621,0.059121930478387,0.33,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,3,0.0576968943733922,0.0870300094985647,0.0715416445531641,0.2866666666666667,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,4,0.0685156852264902,0.0969550079628577,0.0808149465431989,0.2566666666666666,0.9833333333333332,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,5,0.0781577795004921,0.1057043963731873,0.0885208046922438,0.2366666666666666,0.8833333333333333,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,6,0.0885416031168378,0.115251046698402,0.0971088126267052,0.2066666666666666,0.7266666666666667,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,7,0.0937362772685535,0.1171830063983532,0.0992224661850606,0.1833333333333333,0.6366666666666667,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,8,0.0997912122698652,0.1227845842350796,0.1043628910397085,0.2166666666666666,0.57,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,9,0.1029322098720127,0.1271875176485133,0.108083682427331,0.1866666666666666,0.5933333333333334,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
HPJ,10,0.1024191245315184,0.127359870707553,0.108047068963799,0.19,0.6533333333333333,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,0,-7.202275798280182e-05,0.0146440136709493,0.011955097218177,0.97,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,1,-0.0003307484980496,0.0192348884590825,0.0152471125320256,0.9266666666666666,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,2,0.0014099729685858,0.0252073230737911,0.019836777564101,0.88,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,3,0.0038181726965107,0.0297242667837977,0.0232159984523688,0.85,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,4,0.0064558143911091,0.0344529580937573,0.0269637224314766,0.81,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,5,0.0112444479728257,0.0378374212236509,0.0293318101780977,0.7833333333333333,1.0,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,6,0.0181226286523177,0.0419640049251986,0.0321549074678899,0.7666666666666667,0.9866666666666668,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,7,0.0251151708623397,0.04618710175242,0.0364502815655952,0.7366666666666667,0.8766666666666667,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,8,0.0338973374400574,0.0520385387304681,0.0419093845039173,0.7,0.65,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,9,0.0436428655213743,0.0589857031709218,0.0492879737392089,0.65,0.2866666666666667,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
SPJ,10,0.0544467796677915,0.0665669397141389,0.0568604804575286,0.5733333333333334,0.15,300,main_N50_T50_rho0.8_xsd0,50,50,0.8,0.0,,,
CDOLS,0,0.00169606906536,0.0429659384228274,0.0336308401293913,0.9333333333333332,1.0,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,1,-0.0086507771183627,0.0461015001634956,0.037063707140684,0.6733333333333333,1.0,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,2,-0.0162292816087569,0.0640295510934744,0.0516664110513334,0.5666666666666667,1.0,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,3,-0.0203555056474796,0.0712339860120417,0.0555692190892119,0.5866666666666667,1.0,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,4,-0.0241137114729914,0.0749631489660943,0.0594197140283057,0.5466666666666666,1.0,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,5,-0.0305404337297139,0.0780301977028322,0.0622620634930973,0.5466666666666666,0.99,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,6,-0.0327058675572324,0.0761809437146461,0.0612754238172704,0.54,0.97,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,7,-0.0385834189726332,0.0788736935108687,0.0632566134065213,0.5433333333333333,0.9333333333333332,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,8,-0.0437767144867085,0.0818763501390996,0.0663847206122808,0.5433333333333333,0.89,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,9,-0.0455460812394137,0.0869638035069363,0.0693783380681269,0.5166666666666667,0.8233333333333334,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
CDOLS,10,-0.0448106758574667,0.0860952355994372,0.0707011685568892,0.5033333333333333,0.7933333333333333,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
DB,0,0.0012104350930936,0.0175847844664156,0.0140307652549279,0.73,1.0,300,main_N50_T50_rho0.8_xsd1,50,50,0.8,1.0,,,
